baseline,platt,isotonic,y_true
0.18868067005376066,0.03294624755815153,0.02599526635888804,0
0.3342605870285798,0.05572514729763902,0.06321997985769567,0
0.33084462622470084,0.059214289542616205,0.05730843292953878,0
0.5715060343083823,0.18114681468327304,0.18291248690613382,0
0.40631893467092917,0.07426607341590283,0.06514234010614287,0
0.10568756755923375,0.020089809553430097,0.004123803760729734,0
0.5286594966084138,0.15043617761448416,0.1605430283546553,0
0.22921588456559344,0.03899605068012584,0.038084009033198696,0
0.3733021986821727,0.06624192896435337,0.07232313313205653,0
0.3738686254400239,0.07325204365235094,0.07550966000406867,0
0.18164806632320457,0.030387421702832217,0.022494587932836485,0
0.4479729309328592,0.11134208566584028,0.13678743825573242,0
0.42929259724512236,0.08793971970707881,0.10336990064358069,0
0.1619503369045087,0.027297156165274155,0.022494587932836485,1
0.15506785330226652,0.02687208493915475,0.022494587932836485,0
0.27630860049366324,0.044677850713913454,0.04847944131181052,0
0.7307937241918827,0.3209056493774788,0.312236657973623,1
0.5595938008301329,0.16355165222912968,0.15459004681898786,0
0.7191134605529718,0.31506287606322203,0.3339379183175454,0
0.6619944612041058,0.2922899058163114,0.2999746793868764,0
0.45282098657475284,0.10960068976301054,0.13073823201045726,0
0.542107522557491,0.16061029742481808,0.1749730427846697,0
0.20456063124438612,0.03282736003870737,0.034583330607147134,0
0.3596905090913213,0.06324115546395062,0.07347606505039343,0
0.26079348283042736,0.03839893144517577,0.03641166256851676,0
0.2566598261111782,0.04201300461953118,0.042355039397934925,0
0.24011768267912412,0.037528576579138724,0.02611585119929098,0
0.26099683145187136,0.04336933030819516,0.0315193391173429,0
0.4801347001984293,0.1290014766218084,0.15400913022032953,0
0.10738188711411477,0.020933448191501135,0.00659293956319887,1
0.4001646294097499,0.08198718767824684,0.09295196597123336,0
0.1901233349995141,0.032257280126334845,0.025329436526150252,0
0.33056077731471717,0.05887986854253356,0.05730843292953878,0
0.35986265264632694,0.07180962397914159,0.07550966000406867,0
0.4174354009996968,0.09579962159804878,0.11159369206128847,0
0.5143456088201055,0.13304419413525354,0.15398234765604357,1
0.36512103100928733,0.06804911491613626,0.05908870025939957,0
0.5489394008534715,0.14569167067099725,0.15953421242004612,0
0.05385529019645785,0.016532274060575818,0.004123803760729734,0
0.07121427906382832,0.018106546036355333,0.004123803760729734,0
0.2758728736874479,0.041816244486499704,0.04585571782398649,1
0.5917931534526374,0.1764021351635922,0.18185266630016494,0
0.3107874937031679,0.054923429557157434,0.05730843292953878,0
0.45223655701499943,0.09489470934881836,0.1057259063609968,0
0.15782994549887303,0.024555939112578792,0.009169787176017704,0
0.31900733857882757,0.05225426500946807,0.05439098823996741,1
0.6862427949024291,0.2604810770581528,0.2814140314618198,0
0.7589771114023534,0.37899627010008224,0.37843276114891644,0
0.6727847492236201,0.244198900172724,0.23178363345522857,0
0.37208228207753924,0.06757876433102249,0.06975996255556134,0
0.12632778971125141,0.020824143690370802,0.004123803760729734,0
0.37640854233801724,0.069250641034765,0.07374914923527102,0
0.14397547732654598,0.025347731713924647,0.014699741093068397,0
0.15492072954982788,0.026204228616425816,0.014699741093068397,0
0.05192902203707354,0.015492855432453715,0.0012461059190031153,0
0.33428847929731037,0.06543955194217659,0.07358729975562148,0
0.8362816177295516,0.459104516825636,0.5078904501082884,0
0.09403842897356408,0.019767855335732408,0.00659293956319887,0
0.22117045727347762,0.03218706980509649,0.025183812097977577,0
0.23707794653758546,0.048429574984224726,0.05125479308279548,0
0.4415945630346202,0.1051988445789317,0.13241650471656197,0
0.5706635778572979,0.174511265469327,0.18185428584793276,0
0.10073628320113386,0.019057312371390144,0.004123803760729734,0
0.5338697298398463,0.143265718201193,0.1551878169805191,0
0.16744224405720012,0.029726201598732592,0.015509293815189427,0
0.43029699107084335,0.0948203961196568,0.12094754039513349,0
0.4196232013169243,0.08679102977372842,0.09930270347293524,0
0.7115264705469748,0.3333887101991987,0.3145619730676021,0
0.32089355986230556,0.05667382563259156,0.05439098823996741,0
0.11314886698410341,0.01949248588566583,0.004123803760729734,0
0.4443886171436434,0.10653437240429287,0.12238549048631531,0
0.2004046679805346,0.03398366805222832,0.025329436526150252,1
0.275153016597922,0.044610477749498,0.0410056531467215,0
0.30597224525503147,0.05159790449693713,0.05730843292953878,0
0.08084641084099223,0.016831774335768778,0.0012461059190031153,0
0.29602343985618074,0.046441369546384004,0.04847944131181052,0
0.2183888113350223,0.0347301556200664,0.025329436526150252,0
0.7156520418951172,0.3012808558400341,0.312236657973623,0
0.38744468537505766,0.08503431321287118,0.0888847688005879,0
0.20010838968914396,0.032761350680760686,0.025329436526150252,0
0.659168414235106,0.24103927637157302,0.22839406241620094,1
0.2731944267120537,0.05565359032583752,0.05730843292953878,0
0.061761712927569656,0.017031276167906822,0.004123803760729734,0
0.3983203589355323,0.08086130052191862,0.085927594676416,0
0.3408015836668359,0.06504353015363651,0.0633312145629237,0
0.2954450182259893,0.05008935290507958,0.04847944131181052,0
0.39118458915171783,0.07606486288235167,0.06521997985769568,0
0.4808160604350253,0.1063961090929896,0.12075143721535206,0
0.09238932179277232,0.018474061007617486,0.004123803760729734,0
0.04530912505629398,0.015164479010873737,0.0,0
0.3559423287599467,0.06762364755871418,0.06756451812223654,0
0.39893337863174877,0.07606302713541328,0.09484150275461309,0
0.23467767002397003,0.03446095798599054,0.025329436526150252,0
0.3776292980148128,0.07435147534199449,0.07539842529884064,0
0.7155161448747037,0.3244498510002279,0.3122345796736724,0
0.24839838581473467,0.03942825699621709,0.040707732521022735,0
0.3363824574508791,0.06010614591867765,0.06321997985769567,0
0.47262008356542445,0.10670045608615972,0.1288533266266819,0
0.5651991753484406,0.16864565333972142,0.1749730427846697,1
0.6435566110373734,0.2417856695438055,0.22680413371604385,0
0.39487201562257246,0.07821803990494361,0.09445848504319268,1
0.395511483114053,0.07474143416024719,0.0836222167165484,0
0.19853726196827104,0.030619356254131702,0.025329436526150252,0
0.702611569746405,0.303178179877886,0.312236657973623,1
0.5871698431818169,0.20112913778509914,0.17666797984082233,0
0.12510343650876815,0.020809643163426213,0.009653757677780424,0
0.1252709987171537,0.021405548576206267,0.00659293956319887,0
0.172118296169035,0.027605098635174054,0.019108187597896623,0
0.2868374854986007,0.04915257948764323,0.05125479308279548,0
0.459597822970087,0.11863800406024431,0.14074307987546153,1
0.14772672343249726,0.024767094826195265,0.021685035210715457,0
0.12372919184857468,0.01922011711137437,0.004123803760729734,0
0.6668491566426185,0.2531119581940914,0.25203558284027494,0
0.2517819841508955,0.038238754457860444,0.037272554772288226,0
0.4585901819350777,0.10222361535572144,0.1251041346421958,0
0.3038396347797511,0.05098333548803907,0.05439098823996741,0
0.1898997714230389,0.034656144373342454,0.025329436526150252,0
0.39568137808612464,0.08503345342622451,0.09676786631555152,0
0.33590705082535155,0.059916788209072334,0.0633312145629237,0
0.7933847732430872,0.40428113358441353,0.4748321985610121,1
0.6496166467073184,0.2248832264375582,0.2256583652865868,1
0.09250495762135226,0.018472387585030996,0.004123803760729734,0
0.2201592274205106,0.03339688482959372,0.025329436526150252,0
0.4841005957111967,0.1118980265684689,0.13372148078489693,0
0.31961895422387676,0.059229804314999024,0.05040180156025772,0
0.32227345847580524,0.05193018870106442,0.04339695668616382,0
0.5147076011949041,0.13925094689133208,0.15846510627673321,0
0.4325291587635948,0.09368592218560837,0.1128878637086184,0
0.32826903646320876,0.0597536055482545,0.06321997985769567,0
0.38730460801305905,0.07791263455664083,0.09671455667061897,0
0.31073989829814,0.05082368252495546,0.05439098823996741,0
0.06007164102931366,0.01599888953085152,0.0012461059190031153,0
0.1687676612753686,0.026850309141247957,0.019917740320017648,0
0.2477062900280348,0.03424178424630815,0.02103336657364428,0
0.12619369575221256,0.02182331403791471,0.009653757677780424,0
0.7332296983804608,0.32748254327166526,0.34996332786020606,0
0.1291093194476373,0.021550861669060707,0.004123803760729734,0
0.37907742359597935,0.07404600006102295,0.07350238083986713,0
0.3292881947951822,0.05225657309700173,0.04953672413875099,0
0.10224906542663703,0.021709328379709576,0.009653757677780424,0
0.7684623472238447,0.3749609591728948,0.356951279667435,0
0.244971154938073,0.0402902439977153,0.04585571782398649,0
0.6499254034827212,0.2305153439666689,0.20972941461845615,0
0.31185270423251044,0.06586276937762256,0.07894906559179579,0
0.19989236237492963,0.03486974503654347,0.025329436526150252,0
0.5554191482410505,0.1951457278038544,0.19306666133213998,0
0.12012206863441037,0.020614608714397305,0.004123803760729734,0
0.4142386262934608,0.08373451033700172,0.10083106017370573,0
0.20410135591244075,0.033044000280875535,0.031748482013833366,0
0.18287294555797115,0.028629538851069038,0.015509293815189427,0
0.10508944347761508,0.0201126826185234,0.004123803760729734,0
0.3560674858591712,0.06783237508559184,0.07539842529884064,0
0.20026544747767058,0.03436110156844912,0.03524916043988493,0
0.7119236744746865,0.29831194809146055,0.3325857579106089,1
0.3340224965533039,0.060967689317456296,0.06934478545209735,0
0.08211786962293915,0.018206917182016925,0.004123803760729734,0
0.17852987678150542,0.026502233260768483,0.016155081293664764,0
0.4446508032456602,0.10197550853339565,0.12917133181284127,0
0.14327168548275018,0.021998892552432446,0.00659293956319887,0
0.1466914880523794,0.02123575769980561,0.004123803760729734,0
0.2974068903298377,0.049125057138070895,0.048631069594971446,0
0.6368805096132837,0.2287571456591564,0.2042252644622368,0
0.3452040099475468,0.06412901424651712,0.06321997985769567,0
0.6409954987689351,0.20480390558813152,0.20786149696106482,0
0.08305252278366636,0.01713770832779483,0.0028776978417266188,0
0.6814804427012805,0.2813504374735355,0.25789481831134864,1
0.36073602651756653,0.07203571444641266,0.08623469362548493,0
0.3356127811926959,0.059171417281407304,0.05730843292953878,0
0.15966558593777275,0.02549901306878426,0.014699741093068397,0
0.26131891734199947,0.04575824321284031,0.042355039397934925,1
0.12895954580707963,0.021789296676749774,0.00659293956319887,0
0.29878269543855,0.049700876098996365,0.05125479308279548,1
0.18051045194958157,0.028687797042531764,0.01921589940824632,0
0.6591387074022133,0.2569411051276248,0.24294982087591474,0
0.5855142368035853,0.18478531929095507,0.16534634933999626,1
0.30669845370801824,0.05673300193095543,0.05125479308279548,0
0.3405615184994671,0.06886898660119033,0.07347606505039343,0
0.3667655363172573,0.06725949614352773,0.07347606505039343,1
0.29321352839725906,0.05150947030445918,0.05125479308279548,0
0.3925754924276434,0.07685915736762937,0.085927594676416,0
0.7877754765750803,0.3905222114777448,0.44065498337113873,1
0.1861557060913213,0.03092823591544298,0.021685035210715457,0
0.13859132423225795,0.022332920113620855,0.006700651373548569,0
0.43180836632293185,0.08601806375768693,0.09930270347293524,0
